"gene","PC_1","PC_2","PC_3","PC_4","PC_5","PC_6","PC_7","PC_8","PC_9","PC_10","PC_11","PC_12","PC_13","PC_14","PC_15","PC_16","PC_17","PC_18","PC_19","PC_20","PC_21","PC_22","PC_23","PC_24","PC_25","PC_26","PC_27","PC_28","PC_29","PC_30","PC_31","PC_32","PC_33","PC_34","PC_35","PC_36","PC_37","PC_38","PC_39","PC_40","PC_41","PC_42","PC_43","PC_44","PC_45","PC_46","PC_47","PC_48","PC_49","PC_50"
"Zfp691",0.0159718200762262,0.00311861996404932,0.000633885384337182,-0.000177273112234901,0.00351752659713286,0.0210767939232881,0.0154579313940084,0.00273142773947424,0.00119602445794697,0.00966572447050799,-0.00614450546587743,-0.0116871219364054,-0.0065999056814243,-0.0115402016273589,0.00535342959764691,-0.011804274258827,0.00661028090434367,-0.0171847123216044,-0.0164505986574526,0.00382006844636705,-0.00994478993158217,0.00927232425198025,0.0155861125561683,0.00678733389714197,-0.00821473897245598,-0.00340802733935945,0.0114680875804224,-0.000922049856867363,0.0226219512700685,0.0148830800840537,-0.0177997612615503,-0.00955868940004917,0.00494078110072326,0.020703281403143,0.0290710728697384,-0.109601874426486,-0.0510614700626651,-0.0593966495778671,0.0126215311665246,-0.0383935587063706,-0.00759947950694176,0.0101862428984036,-0.0261971853047247,0.0239614400336721,0.00320698798443625,0.00525951645705909,-0.0190122395968154,0.00973552016687254,-0.0210143175617242,0.00435052750550902
"A930017K11Rik",-0.00201264672992165,0.00454851982474122,0.00144421802609779,0.014327291733768,0.000888996541471966,-0.000357537179912349,0.00124817482855327,-0.000672572714220023,-0.00028112960255247,-0.000829439395161026,0.000474887830906312,0.000785830684951798,-0.000562033625268235,0.000554930695277483,-3.32638164861442e-05,-0.00170445024088478,-0.00136313161262749,-0.00181776726533997,-0.00108971398767299,0.000486862529779549,9.95868526084579e-06,0.000400385570655623,-9.4550607288945e-05,-0.00228859597092768,-0.0076401292019502,-0.00404668531514205,0.00853813562975958,0.00341720212869824,0.00415432462516622,-0.00332864444035855,0.0117422194914816,0.00577144914153069,0.0206565407011897,0.0169542914583517,-0.0174561638730336,-0.00724478916794904,0.00735604718931763,0.00660171748478629,0.00244082688542141,-0.00158714581544994,0.00437870292900901,-0.00387423857889548,0.00599542934701686,-8.65302484016123e-05,0.000803323661487645,-7.26348080563518e-05,0.0013405477383165,0.00375739868819582,-0.00441080147565285,0.00231295891901427
"Mirg",-0.000605281939538949,0.000872499076908998,-0.000995369056422928,-0.000260316426396404,-0.00297224059024467,8.75937037186695e-05,5.65177568071206e-05,0.00276785586982054,-0.00221404599645703,-4.19497065216358e-05,-0.000857502513293723,-0.0022779602863728,9.02713021958472e-05,0.00549455251758443,0.00221751805142804,-0.000909026087426965,0.000161569722518041,0.000321356084962418,-0.000312920587641479,-0.00155689896064662,-0.00175991489746314,-0.00322463857113911,-0.00264205180463024,0.00133916046419103,0.00663322129868049,-0.00249424763951337,-0.00141899461736417,-0.000570970138997961,0.00562938133969093,0.00336201289475481,0.00073372838484925,-0.00251284077158544,0.0051683476337981,0.0052905463868004,0.00325552349432587,0.00530691328461481,-0.000417609987031367,-0.00451846779057454,-0.0048617741045942,0.00491633097517728,0.00241629295893281,0.0018026395263769,0.00132353467551385,0.00129603652459419,0.00197796496864214,-0.000344985177425968,-0.00457100738479083,-0.00134824656770281,-0.00478916181067392,-0.000751068445237456
"Gsto1",0.0174606760016346,0.012173494334267,-0.00204340985315541,0.00436853070745013,0.000793409185704402,-0.0168315028176822,-0.0170510537008793,-0.00154317261987986,0.0058105008924595,-0.00122635843697661,-0.0277834113353807,-0.00680952395252357,-0.0110688893818792,-0.000510511033290332,-0.00756643183552377,0.00788991441333909,-0.0099577326000386,0.0142672902338477,-0.000636012856579433,-0.0128997207716794,0.00787287788074434,-0.0150829289233672,-0.0331272466607868,-0.00746701017447126,-0.000673287581814158,0.0136215685679407,0.00825897417897152,0.0138138867942501,0.0262548156139626,0.00730869220421261,0.0314402865550562,0.0114036035132891,-0.0176009778579192,-0.03401573413374,-0.0214902825500388,-0.00838019661727162,-0.00392103212018121,0.0320527709862359,0.020552566238593,0.0278311830156186,0.0270570222286294,-0.0149051306531991,-0.00295886123083987,-0.027659166129694,0.0168150633142883,-0.00288148700844384,-0.0187761274188745,-0.0405256427426863,-0.0453377809004123,-0.0481870520544046
"St18",-0.0039234600663432,0.00976165200513975,0.00278878331634539,0.0291301787040557,0.00124336259784408,-0.000618539308418273,0.00200558707157257,-0.00144452373177778,-0.00097304581385266,0.000550891393137461,0.000284168344232733,0.000278981333882888,0.00100135211508894,0.000837232797285654,-0.00134202940433589,-0.00135468750189678,-2.04651775722839e-05,-0.00267334199325514,-0.00183326900756551,-0.000723696201870669,-0.000196242040722219,0.000422093263049105,-0.00199363983869684,-0.00238826708397687,-0.00141362147034341,-0.00185982338799238,0.00602047846808331,0.00202494628543407,0.0077542990157653,-0.000931389195194427,0.00552058076603833,0.00403052076221582,0.0137726318530796,0.0123806519756719,-0.00682956267398679,-0.00411727188719066,0.010029873271187,0.00635303196834282,0.00241725150360251,0.00215414190174444,0.00147674911833651,-0.0090815296882712,0.0111755202356203,0.00162470612061741,0.00798426749407162,0.00128466453795652,0.00258883362960169,0.00282592735693879,-0.0100555411876972,0.00841025664211599
"Cmss1",-0.01092011212507,0.00274872301125486,-0.0420208317512182,-0.00144110275057157,-0.00399868889710082,0.00713378583182732,0.00113719667651211,-0.008194837648594,0.0272538177598132,-0.000857907315856008,0.00349173535705469,0.00239697515379825,0.00405469383487183,-0.0098093784384176,-0.00235792524932015,-0.00691347715948163,-0.012886653288205,-0.00553237741052658,0.000990016256599937,0.00413727341421009,0.0132174544822564,-0.0057409891243926,0.0193967841480439,-0.0235452728999047,0.00266413939367888,-0.00112661664064638,-0.020854292727562,0.0184025532207863,0.0101042812025806,0.00310592702643028,-0.00614027052242927,0.00644127615941366,-0.00304786139850914,-0.00395281075199692,-0.00267227826356382,-0.00336057940650503,0.00931496183280269,0.0042789035997174,0.00804935093537876,0.00258039020244373,0.00255592406533467,-0.00505313848973173,0.00231920538318003,0.00641997287269691,-0.0134563263124731,0.00327962541052206,0.00528384913574081,0.00443950672031275,-0.00291452079007653,-0.0089364565409409
"Mmp14",0.00997672715327487,0.0133175703147378,-0.0129683516898773,-0.00670416769549665,0.00652563656164053,-0.0144184889167158,-0.022035535270994,0.0120905505760809,-0.0129422714003977,0.00562000272513112,-0.0161199400455326,0.0002584428844799,-0.0314233917046352,0.0108545753361457,0.0145164596428645,-0.0165375157977344,0.01816646657408,-0.008388482574197,-0.00124972044474267,0.0209467589625015,-0.0215061184838594,0.00155378811328889,-0.0157310991903632,-0.00718490291324026,0.00598199906724126,-0.0187023005519857,-0.00573171303735853,-0.00558220189966465,0.00771867169960795,0.00293765773467917,-0.00611332530094888,-0.0162444990520346,0.0148599113710519,-0.0148838627788569,-0.0234663554196525,0.0194648386593304,0.00196328398367873,-0.0581204911853749,-0.0108126885323921,0.0175799327497925,-0.0415763442703358,-0.0122351007252451,-0.00491514565959479,0.02468902226843,0.00330642822140651,0.0224318712423599,0.00504482757498602,0.00255428170648221,0.0383144915065812,0.0130479058637605
"Csf2rb",0.0262441560652368,0.00631321862666309,-0.00459066015181356,-0.000113092389537404,-0.000176125758278681,-0.0271911093476606,0.00141728350064832,0.00020904192664133,0.00403556693667942,0.00929025721333302,-0.000742333445417203,0.00980369765540936,-0.013143814048163,-0.00172796535550252,0.00423540120722818,0.00967634832084706,-0.00776105319247328,0.0113364971124627,0.0120298140339836,0.0295453719973027,0.0026521406891265,-0.000286602664374456,0.00262726397976013,0.00478529274508939,-0.00561220948273538,-0.00250136429978211,0.0090402876643016,0.00929446276088247,0.0160360186873106,0.00651092015252094,-0.00247074353634516,0.0175573571686967,-0.00173195327299252,-0.0208845204966572,-0.0023068998373787,0.00627477518577761,-0.00191734272023636,0.00577267722412497,-0.0328092259540956,-0.00163638170542605,0.0316580579094531,0.0117744883516861,0.0154051706699112,0.00195174041752476,0.00161293494820287,-0.00870085197860601,-0.00175392613819055,0.00790275216793916,0.016012477594129,-0.0047207634511207
"Rras2",-0.00898908585678153,-0.014873354672098,0.00918355054724489,-0.0002776714459654,0.00188548819116584,0.000343026507246227,-0.00530473278641912,0.00382407293980229,0.00703266814744177,0.00388152867624207,-0.0153824111811111,-0.0220837218893894,0.00674804272738708,-0.00860662430091669,0.00329237451277576,-0.0211602635989456,-0.0231438566574235,0.00248551468472126,-0.0208364801364672,0.00853708300835525,-0.000606013921358565,-0.00795874314597567,0.00363926429120553,-0.00507503282825116,-0.0121345831421599,-0.00234333145757126,0.0121983745235361,0.00418641208824648,0.0167556199636746,0.0105728104633179,0.0114422509129963,0.0168320768733283,-0.0165942940905961,-0.016365518046677,0.00065028837269489,0.0127208120430648,-0.00367727732128177,-0.00643598727791665,-0.0375154828410611,-0.0180458628791365,-0.0265899357290255,-0.012126196088128,0.0404497930080906,0.00268949133561098,-0.00474803220329842,0.0310119630452549,-0.0069361038652208,-0.0102449846614337,-0.0248229619996528,-0.0192496307543378
"Adamts20",-0.00157067320543848,0.00501793577078985,0.000186610542514708,0.000899824345674011,-0.00271444101415486,0.000307237056971027,0.00386323820108737,0.0238854943918638,0.0133528827530531,-0.00688806150687522,0.00154650505656606,0.00501401650640044,0.00193539954937253,-0.00130300816626394,0.000755683589017827,0.00104914344278176,0.000912907721365782,0.000246245378874327,0.00198945592818965,-0.00187107629804825,-0.00148272089999948,0.00836233784250331,0.00292952626027943,-0.00143035074429437,-0.00996043330707846,-0.00833929199092527,0.0022798961515503,0.00202403005035732,-0.00214516728249608,-0.00197982458610773,0.00443190074672184,0.00400225820409368,0.00241436252211349,-0.00581527106393768,-0.000279010356708271,-0.0043267606072479,-0.00159235286645356,-0.00100123538002444,0.00432265444638554,0.00164058074884956,-0.00239961300717328,-0.00251065948636945,0.00131229527766486,0.000237058525040282,0.00219062044833096,-0.00166719047683817,0.000905379708856532,-0.00408367125285316,0.00686642393350256,-0.00724766735540148
"Ptp4a1",0.00367155507202307,0.00798773132929282,-0.00370983405434206,0.0256968037021753,-0.00405539077011827,-0.0293391837906608,0.00513729942982419,0.00123352419937083,0.00425072938980062,0.0180562620092977,0.00360136360432119,-0.00629781286481777,-0.013025511696971,-0.0075859630605786,0.000784498469691035,-0.021296045608457,0.00764099464460627,0.00148525790696678,0.00719929162074218,0.0195076277304171,-0.00787676608448383,-0.017912226847596,0.00489987136676174,0.00469551992712977,0.00535561497408886,0.00628184115266908,0.00778576762189143,0.0101556604148004,0.0257710737739026,0.0207156293938437,0.00189178945629452,0.00108250036437865,0.00075747413913041,0.00637113667440432,-0.00135891749199559,-0.00268444846858145,0.0150577965358296,0.0093010215806247,0.013350107657441,-0.0145659318491558,0.00630646216497271,0.00725982102417453,0.0274378051778073,0.00600958383751213,-0.0203639098541377,0.0137437426419679,-0.00335015410915902,-0.0313983432357207,0.0191927573547889,-0.0268643754541802
"Inpp5d",0.0364878143766352,0.00672515643493499,-1.48920272200033e-05,0.00103842418073327,0.00536123931944817,0.0251467159865475,0.0225084367389044,0.00231352857109355,0.00110269668150018,0.00153643048973171,-0.0110655079571197,-0.0171764738565633,-0.0083159950607517,-0.0116011897357542,0.00270899024021557,-0.00771309876251312,-0.000987040654808094,0.00100435069200613,-0.00135568833400759,0.0201838153766171,-0.00366069411503291,-0.00540353138662267,0.0231219908904834,0.0198754227309381,0.00119644584193972,-0.015167079667531,-0.00211208998749814,-0.00476312545582667,-0.000578293354495393,0.00734007606142125,-0.0122430814789163,-0.00214800361250744,0.00992600570722349,-0.00957033213403943,0.0104911442858627,-0.00241566694451708,0.00463195471601418,0.00158168306240398,-0.00284028605500259,-0.00189354026701656,-0.0187537786757324,0.00411168428610298,0.00945222136977113,0.00759088356614736,-0.00210641500395664,0.000623512152774279,0.0032745953256802,0.0051315454676823,0.00111795120273737,0.0118513919089399
"Iqcg",-0.00308081117453377,0.00569595872545589,-0.00175842460792864,-0.00281311647586009,-0.0179756792658016,0.00139279035708846,0.0072923913097471,0.0504933806453887,0.0251980530992298,-0.0142683196689689,0.00123166610169823,0.00741863839425196,0.00333689285906495,-0.00188041022703098,-0.000283767265113706,-0.000570553281848963,-0.000964226700439026,-0.00116612605829236,0.00198100010800183,-0.000858944809839656,0.00476718410962225,0.00219279977763518,0.000425812246080551,-0.00155784053879319,-0.00761307862995936,-0.00368871661241324,0.00369739697782037,0.00306428365617386,-0.000569791682936512,-0.00371744544840691,-0.00121662793773588,0.00244848624501177,0.00336006823635482,-0.00489623241136121,0.00631297506817856,-0.000699727333395164,0.000366107285774915,0.00221525343620429,-0.00141334167766379,-5.26708200243992e-05,-9.62010064399797e-05,8.45100199060072e-05,-0.00189298948041,-0.00482468544153316,-0.00550920840108984,0.00066799440821465,0.00260579673818041,-0.00296983623107284,-0.00496834679872936,-0.000805595762430166
"Pla2g15",0.0416782173804325,0.010107013208274,-0.000993343731180058,0.000302215149848466,0.00586930261895382,0.0337479635967878,0.00418832945418229,0.000598647690393744,0.00105300239307741,-0.00845181031736628,0.0140144545688146,-0.0148272484919951,-0.00791351106549418,-0.00718678088048638,-0.00440726424950096,-0.0121120307287985,-0.00754124502994274,0.00604985317334306,0.00506900546861886,0.00470867789781655,-0.00387253258522739,-0.00582794525751105,0.0107616232503594,0.00923109264165751,-0.00141222303748504,-0.0123788232939021,0.00533323364526802,0.0050977842393635,0.00419357887610042,-0.000203320537025243,-0.0089315427153069,0.0095991493039206,0.00107370850626867,0.00372045600119095,9.29491943389519e-05,0.00697799604449709,-0.000140801071981741,0.0135047147281725,-0.0221562926770563,-0.00838305674288825,-0.000936559400740044,0.00401232355046559,0.00248998258148426,0.00181066134195804,-0.00580605615555967,0.00572304866919657,0.00523312990845302,-0.000429558089754652,0.00280069998222084,-0.00109556421720942
"Rab32",0.0253644059421051,0.00606934415179049,-0.00305049987512255,-0.000645484070804946,-0.000463189091810391,-0.0243793650958864,-0.00134805334923443,-0.00506765806042787,0.00287241885480549,-0.00888638642667904,0.00121769316504362,0.0034582010573238,-0.028483332852553,-0.0134134874286408,0.00794359093032321,-0.02662540975618,0.0152540044557668,0.0099361305230483,0.0142460464864327,0.0128235190208051,0.0100760727139386,-0.00442976925740531,-0.0146644938861863,-0.0132278036937625,-0.00437299777133569,0.00189541123874867,-0.00153944285735076,-0.00250917265920477,-0.00180925008462258,-0.00875587233402811,0.00805571268760148,-0.00283877627011493,0.000223616401438772,-0.00519723578606365,-0.00961494521233989,0.0143351276392245,-2.00162653493703e-05,-0.011250378459546,0.015976639542517,-0.0172981577865363,0.00352041793392368,0.000134747858862743,0.00815072814195586,0.00841309525710893,-4.04136458783509e-05,-0.0266091838751691,-0.0202649991395969,-0.00925436345791597,0.00204255953837906,-0.0276291832939847
"Adam12",-0.00047620557435057,0.00083130489668881,-0.000403585619069236,0.000124233913587424,-3.37268042847374e-05,-0.000260931034999449,-0.000997434809272462,0.00263120276515647,-0.00274163866316764,-0.000359440882139211,-0.00100826702917422,-0.00642779882907802,-0.00461837658292532,0.0112603489537287,0.00646923860904201,0.000207789083559494,-0.00078133579890009,0.000604747952766153,-2.07299785804561e-05,-0.000412935135217459,-0.000336061321550618,-0.00251070256816291,0.000224463296007093,-0.0012166644417983,0.00606969913529384,-0.0051301846078988,-0.00199481609088313,0.0046780060269752,0.000977121154150262,0.00494924146581021,0.00218535429652955,-0.0036857852968569,0.00117095453082569,-0.00052735006109541,-0.00368905811189525,-0.00174485229477071,0.000749293290788854,-0.00157401701497787,-0.00102961401023244,0.00737132874409312,-0.00375095889545108,0.0010087301411499,0.000980979515844049,0.0141300197219574,0.0078938366655634,-0.00373309073626434,0.0110972634846962,-0.00544766554815815,0.0046104453282533,-0.00396214403168663
"Apobec2",0.000684451793066435,0.00200997195425102,-0.000637857428853272,-0.000549019453995467,-0.00823279129099397,0.00309200329283877,0.00350416837570438,0.0052526441282099,0.00283795008128519,-0.000225932746898292,-0.00110040672335777,5.14453458672586e-05,-0.0005225917783782,-0.0016884161752533,-0.000339750693876964,-0.00194156394814623,7.97186860140724e-05,0.000137261999403154,-0.000404011789300736,0.00102970638227558,-0.0017593592328256,-0.00191928694439213,0.00252381759365602,0.000393575068522001,-0.00373931115790379,0.00255668373358027,0.000669341450658639,0.00327955220346265,-0.00100551450681392,0.00150778477962452,-0.0021617308770337,-0.0036480174200904,0.00299387501350311,0.00200659010758234,-0.00178925032744994,-0.00119418378956667,0.000550887073232736,0.0020199653251408,-0.000720469652194278,-0.00252379792926293,0.00066879930153563,0.00140079514582801,-0.000668373081026259,-0.00166158616656452,0.000642669564774476,0.0023837596339813,0.00211612608883933,0.00173100034856118,-0.00052202348523402,0.00634650279971949
