gene,importance,rank,method
Ppp1r15a,0.01773784643712361,440,scBERT
Etnppl,0.017733352771988977,441,scBERT
Ltb4r1,0.01772431542298182,442,scBERT
Crip1,0.017718509148029936,443,scBERT
Rnd1,0.017709401330814285,444,scBERT
Plscr2,0.01769486791873911,445,scBERT
Gpc3,0.017686584268199433,446,scBERT
Ifi27l2a,0.017685784989095475,447,scBERT
Glrx,0.017683605131197867,448,scBERT
Bex2,0.01768112443078171,449,scBERT
Slc7a5,0.017676709817794487,450,scBERT
Birc5,0.01766930154755409,451,scBERT
Prelp,0.01766826198947101,452,scBERT
Hmox1,0.01766705592849037,453,scBERT
Vim,0.017657773413297453,454,scBERT
Tfrc,0.017654598121493136,455,scBERT
Smpdl3a,0.01765022140309778,456,scBERT
Ifit2,0.017644691253210967,457,scBERT
Crlf1,0.01764173708569183,458,scBERT
Cd300a,0.01763899750915244,459,scBERT
Icam1,0.01763357454146047,460,scBERT
Gm3764,0.017625081591329205,461,scBERT
Upp1,0.017617719211898725,462,scBERT
Neat1,0.017616725914527936,463,scBERT
Cd79a,0.017601408160140154,464,scBERT
Vwa1,0.017590961590430842,465,scBERT
Vcan,0.017584667542953288,466,scBERT
Adh1,0.017579647737562223,467,scBERT
Adrbk2,0.017559863602051192,468,scBERT
Slc16a1,0.017557758327020282,469,scBERT
Il11,0.017556577839980728,470,scBERT
Top2a,0.017546165923991355,471,scBERT
Opalin,0.017518700296669697,472,scBERT
Polr2l,0.0175170023109991,473,scBERT
Gapdh,0.01749484659382852,474,scBERT
Ms4a6d,0.017489653455454977,475,scBERT
Gm10116,0.017483817622443498,476,scBERT
Bst1,0.017479202652500348,477,scBERT
Srgn,0.017471287147524498,478,scBERT
Rgs5,0.017470467387111818,479,scBERT
S100a8,0.017430040917971113,480,scBERT
Ninj1,0.01740670001202512,481,scBERT
Amica1,0.017390313442929295,482,scBERT
Emp3,0.01738620070839751,483,scBERT
Serpinh1,0.0173834935791258,484,scBERT
Mgll,0.017382750611551347,485,scBERT
Npl,0.017380375411049493,486,scBERT
Gstm1,0.017376883726793645,487,scBERT
Ctsl,0.017367897998712564,488,scBERT
Tmem100,0.017356206237554295,489,scBERT
Scrg1,0.017356115953392124,490,scBERT
Pln,0.01735020698222619,491,scBERT
Perp,0.017344941991946295,492,scBERT
Hebp1,0.017315406960938404,493,scBERT
Ccl11,0.017310080569004217,494,scBERT
Nrip2,0.01730029782959933,495,scBERT
Itm2a,0.017267439609175202,496,scBERT
Dab2,0.01726727052063863,497,scBERT
Fbln1,0.017264907510352975,498,scBERT
C5ar1,0.017264878672482217,499,scBERT
Ms4a6c,0.017246666625344003,500,scBERT
Usp50,0.01724320306301964,501,scBERT
Hsd11b1,0.017240688369817073,502,scBERT
Rnase4,0.017228404693366804,503,scBERT
Cpe,0.017206883538289124,504,scBERT
Hmgb2,0.017195254648204223,505,scBERT
Cxcr2,0.017164362028698307,506,scBERT
Cd93,0.01716177308088715,507,scBERT
Phactr3,0.017149125356001254,508,scBERT
Myc,0.017143614541587113,509,scBERT
F13a1,0.017131617307092162,510,scBERT
Col4a1,0.0171165240827376,511,scBERT
Slc13a4,0.017106899255948306,512,scBERT
Igf2,0.017106640601606552,513,scBERT
Clu,0.017100401336326412,514,scBERT
Ms4a7,0.017073021474287357,515,scBERT
Abcc9,0.017070314195799116,516,scBERT
Fam101b,0.017064648541245488,517,scBERT
Thbd,0.01704790468503008,518,scBERT
Axl,0.01703516451201414,519,scBERT
Naaa,0.0170346822152783,520,scBERT
Cdca8,0.01703265923556483,521,scBERT
Brinp3,0.017014966405817608,522,scBERT
Slc6a11,0.0170044721599246,523,scBERT
Sdf2l1,0.016982834539310026,524,scBERT
S100a11,0.016930923314415095,525,scBERT
Cd44,0.01692519917160189,526,scBERT
Arl5c,0.01691893611451411,527,scBERT
Clec4a3,0.016911607625408595,528,scBERT
mt-Nd4,0.0169111275345537,529,scBERT
Rem1,0.016904410351436888,530,scBERT
Pcolce,0.016860116529622715,531,scBERT
Gm5424,0.016845295436436036,532,scBERT
Cdkn1c,0.016828907157676654,533,scBERT
Gm2a,0.01682486232840107,534,scBERT
Pf4,0.01682280980324127,535,scBERT
Klk6,0.01682124619520463,536,scBERT
Hmgn2,0.016821049093822194,537,scBERT
Irf7,0.016814772624862858,538,scBERT
Treml4,0.016813694798876233,539,scBERT
Ptprb,0.0167986524620416,540,scBERT
Dpysl2,0.016798380235584342,541,scBERT
Gpr141,0.016784212688972313,542,scBERT
Chil1,0.01678203235052883,543,scBERT
Cdk6,0.016777767549466374,544,scBERT
H2-DMa,0.016764708753498347,545,scBERT
Rspo3,0.01675762779011374,546,scBERT
Bgn,0.016748691943024533,547,scBERT
Taldo1,0.01674846191947406,548,scBERT
Ephx3,0.01674489156773168,549,scBERT
Pdlim4,0.016743658149506978,550,scBERT
Hilpda,0.016720808925415366,551,scBERT
Actg2,0.01669129327559968,552,scBERT
Cd300lf,0.01668251834469183,553,scBERT
Dclk1,0.01666701036909141,554,scBERT
Fam167b,0.01666008883522384,555,scBERT
Glipr1,0.016648830460420896,556,scBERT
Hmcn1,0.01664642220057876,557,scBERT
Slc22a4,0.01664524288969789,558,scBERT
Slc16a3,0.016644799910613836,559,scBERT
Lilrb4a,0.016643328542101318,560,scBERT
Ace,0.01664330256164321,561,scBERT
Slc6a9,0.016640916578492076,562,scBERT
Cthrc1,0.0166379134076895,563,scBERT
Pam,0.01663317493493004,564,scBERT
Slc19a1,0.01659884844856659,565,scBERT
Ndn,0.016582323399732517,566,scBERT
Cox4i2,0.016581352547041215,567,scBERT
Pllp,0.01658116736393731,568,scBERT
Hspa1b,0.01657732398297893,569,scBERT
Hp,0.016574517046743092,570,scBERT
Sema3c,0.016563408573082854,571,scBERT
Actn1,0.01654391553116698,572,scBERT
Vegfc,0.016542492488932272,573,scBERT
Clec5a,0.016532375891084243,574,scBERT
Igf1r,0.016499747550165443,575,scBERT
Rgs18,0.016483293032345255,576,scBERT
Nr2f2,0.016478190760431496,577,scBERT
Cd69,0.01647691245684719,578,scBERT
Sept4,0.01647103538165835,579,scBERT
Nrarp,0.016466726266031125,580,scBERT
Apln,0.016460970079791793,581,scBERT
Emp2,0.016442859417069154,582,scBERT
Atp1b1,0.016439058285374692,583,scBERT
Gjb2,0.01643711002485591,584,scBERT
Pdgfra,0.016431117047398018,585,scBERT
Prom1,0.01641897642364687,586,scBERT
Ace2,0.01641546058407718,587,scBERT
Rnd3,0.016403115805289446,588,scBERT
AU021092,0.016401453117030035,589,scBERT
Akap12,0.0163907401137836,590,scBERT
Pla2g4a,0.016388686229930293,591,scBERT
Kazald1,0.016371030064343504,592,scBERT
Inmt,0.01636873936257521,593,scBERT
Pilrb2,0.01635703170528374,594,scBERT
Id4,0.016335830062523506,595,scBERT
Ly6d,0.016334995019026383,596,scBERT
Tmem45a,0.016333226828459318,597,scBERT
Cyp7b1,0.016318533588891355,598,scBERT
Slco1a4,0.01628903596027183,599,scBERT
Sh3bgr,0.016279051757616486,600,scBERT
Pfkp,0.01627192965506915,601,scBERT
Gpx1,0.016270224771218287,602,scBERT
Cd38,0.01626963027206904,603,scBERT
Grrp1,0.016248006321516354,604,scBERT
Lmnb1,0.016247641417024356,605,scBERT
Bcl2a1b,0.01624603232719552,606,scBERT
Igfbp7,0.016238044992170755,607,scBERT
Ddah1,0.016237862693939335,608,scBERT
Cdkn2b,0.016234743703298176,609,scBERT
Lgi1,0.01621063089611524,610,scBERT
Serpinf1,0.016203018683034823,611,scBERT
Slamf9,0.016202840479986557,612,scBERT
Insig1,0.016201333882358438,613,scBERT
2200002D01Rik,0.01619353429355027,614,scBERT
